Id,name,followers,popularity,genres,chart_hits,top_chart
5qaNuTZmCMqnRjgEW1LgXE,Wil J,336.0,2,[],,
1J8pZCdGoz8iM2BiTbykWj,DJ DS,1238.0,23,['rave funk'],,
0GrUkRFKHDVuYWLxUCa5O3,Nando Pro,388.0,39,['cubaton'],,
4u4xkX1aUxydtr26iGJBwH,VEZEUS,23.0,11,[],,
4L0vZhMtSB4T4EeJreJ4r3,Fares Hemeda,40.0,13,[],,
651G9g2fGle25H83Xte3Fr,S3RL,286.0,5,[],,
34CkhCAFpGPGLp25hSo9MI,Alex Dreamz,86.0,3,[],,
7McwKT2tZl8LMXUQRH3YDM,JUNG ILHOON,46635.0,29,['k-rap'],,
5fJsXil8YqxW7bwtWwj3X9,Rashid Metal,45.0,2,[],,
26mCHHIE3Iq3PnPWytfHkC,Bane Caso,18.0,1,[],,
3deXBpzCvVqY0C9wnZZNhu,BT TRAPTIZED,1058.0,17,[],,
2mL4qaZBHBa4V3ySSrKPgj,El Boni,5563.0,7,[],,
2EWl5LrZsWltRv2z9dbgH1,Jacky Wu,32650.0,36,"['classic mandopop', 'mandopop', 'taiwan pop']",,
6nMXFY8zPRvWgeAlfX3aqg,Ern Bieler,0.0,0,[],,
1TkSouZfZExf1qQUa7bkdL,Frenzzy,416.0,26,[],,
0zj2yyE9HFV0ekriz8Lc5x,Halil Moustafa,14.0,2,[],,
7i339Z0ppsyc0usFjHfzCa,András Trunkos,0.0,1,[],,
5KLcYPhGoGkQu6rqqIZy9j,DJ-XL,0.0,0,[],,
2zgFYHwSEYOc1KnldGsBXK,Oxia,62667.0,48,"['french tech house', 'minimal techno', 'tech house']",,
00n9paQcZAql0VDgsO0wQ7,oLi dE SaT,82.0,12,[],,
4mxKV5jGqnuWHl1NGIhBqx,OMB Jay Dee,15531.0,39,"['brooklyn drill', 'new york drill']",,
6oCmhtuMz6nvXI4UUsFl2w,Michael Band,852.0,3,[],,
3Bet1o6dTKJG8o4HcrbI37,Hank Marvin,23692.0,28,[],,
5wa333kT5tWBgyvGzWNXDz,Slick Ron,0.0,0,[],,
46sL6YP2mN30wT8FCbLpkG,Fader One,79.0,22,[],,
0gDI1ON8qAsa4WNZZWL2kX,Morfo 3030,47.0,35,[],,
2V60A8ER3jucUIJ1pp6eow,Cheb Imad Bacha,364.0,1,[],,
5vIuPQ7QOqz33hpnoDLSxp,Rui Unas,479.0,9,[],,
6lWqDiENYl51RpJZZWfpfw,Meyer,0.0,6,[],,
7DWZfsW1QeigosREJORxEd,Army of 3,23.0,3,[],,
6p94HHkaxg58hpHIgjrP2U,Başak Gümülcine,9.0,1,[],,
3iRLW23cynAZYkkrx237iX,Stan Sax,1145.0,25,[],,
7bhWXcChhGuBQV6FtNw17r,Simon Parmet,0.0,0,[],,
2zRt0sfxNnqI8gLR7d8gWt,She Wants Revenge,279077.0,54,['dark wave'],,
3QenmnHAez4Srg9Ppfbphf,Megara,454.0,19,[],,
0GyLFkurG09uL8KNiGgNXO,Troy - Arif,1060.0,3,[],,
4UKm7yZUW5B67DMdfVUdYf,DJ NESCAU,823.0,7,[],,
0wETOVaHW3AJa8mB6zFo2F,Neonomora,992.0,12,['indonesian indie pop'],,
3xEtgUoHv1k1JyqYLEwRGl,Luni,12245.0,33,"['french hip hop', 'rap calme']",,
3NhieFycavb6QVTsuu1sLH,Loftgång,28.0,1,[],,
2CVXS94ro2ANd827G4CzgG,Troy Samuela,774.0,12,[],,
3gfV2LBMvIE9gjpvowt11B,Malibu,8388.0,31,"['deconstructed club', 'new isolationism']",,
5NDCWHHPCWPJi27puQSJpL,Rajé Shwari,149.0,29,[],,
1VWqC6yACh1Edpaoxm88B5,Ubiet,110.0,11,[],,
4zlmItHFm6MSliV339NNpj,Deepa jha,242.0,23,[],,
1TD9cPaddJDZcYxh0eQWmp,İlhan Usmanbaş,336.0,1,['oriental classical'],,
1oK57qVDixqM7no13U1mK9,Lukas Nelson,18984.0,48,[],,
1eKwVaINKkLrCkOQFRVM6g,Stabber,730.0,27,[],,
0QMjVYpiJyLP69ePsetp1m,Freddie Bartholomew,0.0,1,[],,
0TtPqZpxJ9ui2gTjwgTOsr,Ana Clara,10443.0,39,['samba moderno'],,
44K6HKtvCRseGdtLgnXNpK,Aaron Schroeder,56.0,8,[],,
5WKhUBHDazwtkJdfjDSXmu,Mc Daninho Oficial,182.0,11,[],,
4M76u6pYWm9p7PfT4JCavN,Julian Neumann,77.0,1,[],,
6AhepQ1AYngF9SXtzVmuf9,De La Iglesia,322.0,18,[],,
2EqCLoWLxNjPIBQLRtNRE9,Dr. Beauty,1331.0,16,['taiwan hip hop'],,
6KBbbE4QVlVQwFNIXrD8hF,Uto Karem,10680.0,24,"['deep minimal techno', 'funky tech house', 'minimal techno', 'tech house']",,
32dIorXWwByMPzuPEnhzYg,Benny Montero,86.0,9,[],,
721ZpwDLH9W0h1Ka5k6D8z,SEKOZAZA,7389.0,30,"['german hip hop', 'german underground rap']",,
6rst73obPk7zzPClsbcEzI,El Sabalero,3.0,0,[],,
33122iUQi4Ly0H7yEOHC6I,Earl Swavy,9.0,6,[],,
6jfByKIYqZiUyoKystLeKN,Evgeny Sviridov,133.0,10,['baroque violin'],,
5O17eF7VRobstaI5aHZDG6,Noir,104.0,6,[],,
7LnCLRzUnLRTFOe4NjAkGX,La Greña,404.0,42,[],,
3x0n0ms5z8FO4wSm5tglFI,Musica Bohemica,574.0,30,[],,
1OUylyH2arsswxRe6dOz3i,Taylor Leonhardt,9540.0,41,"['christian indie', 'indiecoustica']",,
369CifvQX2EISuSDsNBt9n,Merifiore,691.0,7,[],,
3ukAu0OjH5v4Z0qRzyd71G,Ralph Myerz And The Jack Herren Band,5749.0,28,['nu jazz'],,
6WcKBIz81gaWyTuoGtnTlQ,Fi-Né 粉內,2721.0,19,[],,
2KreBGumrt85xg9HSjTwPF,Koko Stambuk,640.0,14,[],,
5QKOUrRBttz0UH2Db4A4Nd,Dybai,0.0,0,[],,
1mKxVbCDQywIkWQaRDa8ZA,Farrell Lennon,20.0,15,[],,
3mMbjGhC9GJMXcSkFtqKkV,Ole Tobias Tveit,100.0,1,[],,
7iLkqKvjr0sSkPtOdDOJo1,Mg Love,2.0,0,[],,
52L1EW6RSvSIJYFRPYiCJr,Saf,0.0,7,[],,
3WAKp4DsymrpsrioCBzTDq,Grimy,171.0,19,[],,
0zIn9m85aZQgmL7TscsANA,J.Stax,6.0,7,[],,
1yXXcC1S1PBbXlHWXlvYrU,TeeCee4800,39232.0,35,"['cali rap', 'west coast trap']",,
2MCiePdBoCr6NpWKxWztaw,Mucho,16069.0,29,"['latin rock', 'spanish indie pop', 'spanish noise pop']",,
0OsDQRnrYee3O812DQtMu2,Göteborg Wind Orchestra,482.0,25,[],,
3HsEZkkL1t1GXkMjBetzIv,Monique,92.0,6,[],,
3NVKyeSra1Jd0aUSNx447G,Shkurte Gashi,32266.0,37,['albanian pop'],,
1MHVqObcQeZo849QqWxpUX,Sarah Chapman,0.0,0,[],,
7imGtyZSywgmGhTTVdxrjk,Rebekah Christel,310.0,2,['neo r&b'],,
4ZBkHjtPoIADuESe6LUksA,Fat Tony,7.0,24,[],,
1Pbiq4GTu6lgDi1pjQwsY5,Xian,2268.0,26,['breakcore'],,
0wp8GQmaip96wcFDZfvof6,Hugo Kafumbi,1.0,5,[],,
3mJ9GlkLzj8Ka7Z7EQaCMi,Watsky,348855.0,52,"['abstract hip hop', 'comic', 'pop rap']",,
1NbGjdSBm2HySzcEWvz7pL,AXM,34.0,0,[],,
3Mm2A0uyg0WjvFmMPFplHk,MC Cap,16.0,7,[],,
1jS17bkQpQzybCKZ04CTws,castleurbano,1314.0,39,[],,
1XxVuj0n0XvmkhxiMHUHPG,Irene Van Wyk,58.0,1,[],,
2z72I5D1aakIVygNC7IAQV,Lovey,1740.0,17,[],,
7dnT2FUXhjirperXaH22IJ,Rita Lee,829522.0,61,"['bossa nova', 'brazilian rock', 'mpb', 'nova mpb', 'tropicalia']",,
7uHkAnN8RTaw6d2PV1M409,Gucci Blanco,2.0,0,[],,
0oVhU7g2R8mu0E64LJTQEq,Hustlang Record,155.0,14,['vietnamese trap'],,
1lwYiwFYyMLJBzDHWhbmlZ,DJ Stresser,66.0,26,[],,
6aad6OBNeoM24jAZus4LkV,Ynairaly Simo,11025.0,46,[],,
14C0HynGq0YJsXrQAEclN3,Bonny Lauren,550.0,36,[],,
2nzZMYBJDKiTejsLV0NQT9,Afasi,1196.0,17,[],,
5IGFRwC6H1ecggYO2e69We,Demi,230.0,15,[],,
1z1nZOj7qQWhNjWKr5ipqh,Adam Lazzara,688.0,28,[],,
0BSq0vLF33JP7HEIVl6cXl,Untitled,152.0,1,[],,
7nZ97fCmqv4FoADCJZkll8,Wack,119.0,18,[],,
1Yf0RNIHrSpEfIFuvTIKfc,Dizzy,305.0,11,['finnish trap'],,
7LRogTNkDmgqz0mByRUPYE,Turaidas Roze,237.0,14,['latvian pop'],,
4fgkWzLMWyQHGBG70gLfIC,Chima Ede,16371.0,31,"['german alternative rap', 'german cloud rap']",,
3eJj0UlMwsdztq6689iu0X,(Con La Participación de Marc Anthony),253.0,0,[],,
0EtTIkBCd7fLxA4yHZUhqs,Fumanschu,4905.0,16,['oldschool deutschrap'],,
3oJPTPGVuZZe7AsF89gnBA,Juan Tizol,557.0,6,[],,
2CotyFTVKWR1jJLPTrrjdu,TR,197.0,25,[],,
69WWEy8nau7GLfqGS25INx,Jose Gt,62.0,2,['lithuanian trap'],,
2Aj63SGDR3lgZ7GVVuK5wU,Patxi Andion,14980.0,34,"['cantautor', 'trova']",,
3aSBi6CYiiMGBgXnGB0Ej4,Paradize,838.0,22,[],,
0U3iJFP70s9Z8cswLdiCIv,Card On Spokes,925.0,9,[],,
5q9adPv91NFr8q2ZcKmX0V,youra,63121.0,49,['k-indie'],,
6QMN6noMwqowPsVkIJEOOe,Soulfix,0.0,0,[],,
27b5J0g1tgqnXsyoM5TUrJ,Holz,753.0,17,[],,
6appoe2oDbyfjkGed8X4Wa,Nellie Furtado,72.0,5,[],,
39Sjt2kA9smTRfN2zT9aEI,Nickboy,675.0,39,[],,
3Cyg3CBR5RQhTvScIVHcu6,Rafa Val (Viva Suecia),18.0,37,[],,
03U223wUp1mWICExQVN5S3,Avra Banerjee,18.0,0,[],,
3N22sQROmGIMSNsUiis6FA,Paky Francavilla,136.0,16,[],,
64iHlvDZMM0Z4jKwlxcKg5,Deeda,6.0,5,[],,
0iG7bYgNYz3PUqjAIrgiFu,Graves,2580.0,9,['australian metalcore'],,
3rmbikUtChgBLp7w6QVOaK,Myke Rossi,4.0,0,[],,
5O3U9IrIakfm5RePo9TcaE,Gionata Caracciolo,1.0,0,[],,
5PHS6YWePV6UARD9svbbRS,DJ DABLYU S,37.0,15,[],,
1IVuNyXaoMHtHdCFdV7kG0,Jukka Hirvikangas,3.0,0,[],,
1YUn4425NihI0aZwy8T6uA,Tob Luii,0.0,0,[],,
1WTl0CW6I4OajWfakMnzfC,Kimos Music,29.0,15,[],,
1EsGSU1T8erJCcsxrndQWP,Saleem,38864.0,45,"['classic malaysian pop', 'malaysian pop', 'rock kapak']",,
36RwRoqa4yEV10ONVtCXsq,Maria Rigel Tonini,3.0,0,[],,
7H3XEvrS2PsNzM76MczgHJ,Ariel Donato,713.0,59,[],,
1FeMiF3aRrgJz69y01jiwt,Domenico Torti,356.0,22,[],,
0Mb8lRZ2ssA0zczdfaT0Am,Elina Sauri,18.0,0,[],,
6LKbQ57tg1Yx8rIURBF1dx,DJ McFaze,0.0,0,[],,
2kDjQ3JC2nJOPJGRWakYeF,Dj Emanuel Oliveira,2.0,2,[],,
0va8leW1J1u7Q4cGnFD5Fr,CARIEL DJ,263.0,29,['rkt'],,
0XdmdxjK0TXuC90HNcBKRz,Lovelife,6956.0,29,['indie poptimism'],,
4Qypd98pOg4Lp2kCxXBic9,Joa & Jalys,70.0,1,[],,
4QREj2ERKsSx272q826kuD,H-Mob,2.0,2,[],,
6WtQIrE4QtO7sceTzeasnn,De Nachtbrakers,205.0,32,[],,
6zLs2guIPhuTDaozzGq7vD,Hennig,1.0,0,[],,
1EIgKOrzyOQRB3l43EfymN,Angela Winbush,203140.0,40,"['contemporary r&b', 'funk', 'neo soul', 'post-disco', 'quiet storm', 'urban contemporary']",,
7pnTkKShdYS8BnmTHhcEaa,Ben Burgess,2283.0,48,[],,
4b7oslU8NPApXNplvSk7zr,Julik,47.0,13,[],,
120VZykNuTSyVnUe9Pp9Kl,The Creative Rae,65.0,1,[],,
7A7fcJOZJrx96lG10rir2O,Og Sacred,153.0,23,[],,
1szwab5X0fsSSylVHpzCdw,Jordan,17185.0,26,['trap italiana'],,
0QXVjDEq3DsNwNuLSSMCB9,Rae Ramos,0.0,2,[],,
7t3mMtwlFDO2ZUzehjhg1k,Karim Meknassi,44.0,7,[],,
3yFLDDQN17oaj3Mqr5XNg9,GE Da Piolet,459.0,14,[],,
4PXThoWa6Eg0a1Cui7KJee,Willy Rodríguez,2561.0,45,[],,
6xHg59yun1sZwFZ9L3jpXn,Ringo,5451.0,22,[],,
5530FPrhZcOnERw2hsCpQB,Angeles,112.0,17,['modern salsa'],,
063gJ7me78Fstssm0P3Qn7,Daweed Hustle,1021.0,23,['slovak hip hop'],,
4G3zoMrsH8dPuj7Vp0naFb,The Steady 45's,5053.0,23,['traditional ska'],,
4VKy68TljqyUtNZrKmCisq,Joseph Alex,327.0,0,['trap boricua'],,
2oJQFkb7sJm7uNNH7HITYs,Tenelle,27683.0,38,"['jawaiian', 'pacific islands pop']",,
0YL7DL6zRHivBj0MahyXG5,Víctor Vilca,1.0,0,[],,
3NOl1zJJ8ysLu8RAs3OBXR,DJ VITOR MIX,27.0,0,[],,
358M7Egj9UW7Eeuc2iyeIw,Marcus Berg,194.0,27,[],,
0fwnNjAay5ZHP5bAd63g8Y,Denom,122378.0,51,"['rap espanol', 'urbano espanol']",,
1ye9WesgPRU8qHPv75p0DT,Nuby,84.0,5,[],,
5Hv9MhUFvGlYurce5BDRUh,Gill,13935.0,35,"['vietnamese hip hop', 'vietnamese trap']",,
69pyioRGqjbQgwI5wfAi5P,Susanne Ansorg,41.0,13,[],,
47rYP3OnFecFuino5DXte1,Bighead,1976.0,39,[],,
0DGdGrxKCExCevPRNE669f,Taka from ONE OK ROCK,1486.0,25,[],,
1TIiTdp6HVhVK6RXzEhb6C,Jay Contreras,50.0,26,[],,
2v7904736HQ88zmW90330l,Lord Warddd,20.0,1,[],,
7pnXhjeUEzgeGReLpqFjQA,L'mur,0.0,0,[],,
6MKNw6dfIVfeobtckAipCO,Fidel,19715.0,10,[],,
2RmFUM5P3RVDfvym6PuUsl,Hayake,278.0,14,[],,
5ekmhzyylAHmiQrzCS58vf,Hila Campelo,596.0,9,[],,
4VohCn5jhUUPDzAEESRUMJ,Jake Clemons,3184.0,37,['hampton roads indie'],,
0ULLRvFGcmIRYhuHn0XQyI,ERBA,888.0,7,['melbourne bounce'],,
6FXMGgJwohJLUSr5nVlf9X,Massive Attack,1875497.0,63,"['big beat', 'downtempo', 'electronica', 'trip hop']",,
5AHLM4wLrGGRDJQlkSXwwq,Fr. John Pichappilly,0.0,0,[],,
5kmRNFOl1XO1JHS76Zoe7j,NO1-NOAH,34813.0,56,['trap soul'],,
3ONiR5lbccwuQBBfY0eV2r,Natos,1742.0,34,[],,
0MHWj3nwSqj0Z7GgBiLRFg,ישראל פורטנוי,0.0,0,[],,
3MrkfEHXUASPYRgRzzeZHb,Lerym,452.0,29,[],,
1heTgCxvRC1wZB70JIYWZc,Hải Nam,149.0,2,[],,
2CvdpqAEl8WO7WYxRcA0ud,Marty Dread,1033.0,37,[],,
44Zx72vx5hctqmjply63gZ,Sonny BSM,14.0,3,[],,
1fsk39iGGXdgvspm0zvSbd,Hoàng Luân,6.0,15,[],,
4gF60Mys5KoWdQrf0bhRWq,Luca Agnelli,21574.0,29,"['dark techno', 'italian techno']",,
0Ukv2U96NzJV8vtQjScQt8,stowaway,2035.0,25,['russian hyperpop'],,
1gW7PyBzxYSBERM4EWlvL1,Naz Ahmed,5.0,1,[],,
4wyPzdN8gEYqZRPJQ8BBdp,Zabol,41.0,14,[],,
39WSBlbU4NmnPLyyANjBmY,Marcus Black Remix,2.0,1,[],,
2bYzEqzUtpfhxmdLBEY15m,Legendary P,23.0,9,[],,
131bNZOisbe6CP8PnBNeaB,Patryk Kumór,6112.0,27,['polish pop'],,
1FCug8HMxqearaZB5qwWQj,IRENE,242267.0,30,[],,
5eMH1UewttzWqctKoCSmso,An Su Min,63.0,12,[],,
3pa8UVEmTA094eD07OYT7f,Pedrinho do Recife,3170.0,9,['brega funk'],,
7I5OqFRkQwd3JJvUrCYK5k,Jag,4716.0,31,['trap brasileiro'],,
4aqIF4WlCX82JQCY5eaHoW,MC CLSP,7006.0,19,['funk paulista'],,
6CCzmTXkBABXHnkyqAWMZc,MC Gah,509.0,29,['funk paulista'],,
545o0vHD0FLr2CKN8nOgis,El Soldado,15.0,13,[],,
63YpQAD9YjknZPfMVYqyIK,D'Angello & Francis,6203.0,42,['belgian edm'],,
5cAzIyJzopGLbc1hSQwTAB,BassnPanda,674.0,28,[],,
6VLbBprPd6RRXgk4NHJNE0,Boaz,248.0,20,[],,
3Spkz29vhpNepPdhwIHGNo,Marianthi Kefala,130.0,4,[],,
0BHBBXyJz79HMNpSCriU1b,Zalenn,691.0,8,[],,
04B6sMoIopTgUAQM3dcSxP,Pierre Kwenders,11025.0,34,"['afrofuturism', 'indie quebecois']",,
6v9M80x40ECfeJwd7RH8Vk,Bhaari Beatz,10.0,26,[],,
7iOy71ivyw7zVziXHu8Vdc,ZROQ,1094.0,9,[],,
36wD11p3VIwHH25Glcn2ut,Rachid Kasmi,84175.0,42,"['deep rai', 'rai', 'rif']",,
6FK9yThDtQXPqdSjedMNdA,Maiko D' Alma,4.0,3,[],,
11WTU0VscgnqV6kXTDOxmh,Ferbient,51.0,3,[],,
3fOeweL1ehvEaZM0jmcWqW,Yendis,24.0,0,[],,
57lYJbm2by2EIDfXWdDxj1,Andreas Hirtreiter,4.0,8,[],,
2KZnZEjvAYOkl85rluwNP7,DP Beats,36326.0,43,['vapor trap'],,
0jNyCBnkh5LGqTcpxVhhha,Ouzii,2.0,1,[],,
0M5JrfHWSOi5srYrICCGPk,Freck The Billionaire,9.0,7,[],,
7JpldR9fo9qOlg4HYOnRg5,Noan El Abusador,45.0,5,[],,
6JiaGIWcuTHGYojT9kPxzo,G&T,20.0,6,[],,
002HSjuWsGMinkXTa7JcRp,Turbo,9824.0,30,[],,
78DBqQqK14yzExqp8L9d27,Project 98,10966.0,39,[],,
6onFN3RDsTha2dpNZ3c8gT,Bhaskarabatla,10.0,14,[],,
3RJybFTwpIP2Coe5OOTlIV,Kristine Gailite,1.0,0,[],,
4osjunGnT07CEinAwoSUaU,DJ CRAZYMANE,4.0,15,[],,
0NZxMMytnzLqPuCTb0ChGu,Amir Jahari,7901.0,37,"['malay rap', 'malaysian indie', 'malaysian pop']",,
1GlX57cVMHeXcQgJGC9QS4,Jo-Don,1.0,0,[],,
6I0dJ6q33CuL6CDk1lBo57,Lights,1601.0,12,[],,
5cUdHsjhmsNkmBVaigBsl3,Lelysoul,274.0,6,['rap feminino chileno'],,
5dONQGOS1K5Z0XcIVTXIJE,step.jad依加,63.0,18,['chinese melodic rap'],,
2cBkZING16JqKkEN7KEDBC,Kroa,17.0,27,[],,
78WijkLKBV4F1vRUZepBSp,The Alias,82.0,25,[],,
0czfHLpib67DbWUG0wPmt6,Jey D,722.0,23,['dancehall colombiano'],,
4MaNRFsFzrBA9lUOyqLqqf,Fis.L,17.0,6,[],,
3OmjCgNqLBMW8GfDKuB4W1,Madu,272.0,13,[],,
3mngjYIqujfaIzTrte47wZ,Shinco,20.0,0,[],,
2Uymwi7xQtuGTVMr1ZcBoI,CDGT,7.0,2,[],,
5jXXWjxhK31kxCk8fk1Asn,Ruben Mandolini,4043.0,29,['italian tech house'],,
0myse2xQkWJnd59QuXYQJG,Jansen & Kowalski,365.0,5,['hamburg hip hop'],,
00TWtP6UbSiivPC3fILwQV,Lindsay,12.0,1,[],,
2I5roV69AkhCO2TRUWOsq8,Giorgio Gatti,17.0,5,['italian baritone'],,
1ce0iFoA87svc0A25aO84Q,MAC JULIA,3.0,5,[],,
1crOmwDhXGwd42WXLHn6ii,6iant,33494.0,53,['turkish trap pop'],,
1KUrXk9ziuLMMJOTrkCfJf,Kylian Mash & Rico Bernasconi,9.0,14,[],,
7EJgzJiFCatJEVQgOzLOur,EP$ON,3928.0,17,['thai hip hop'],,
0fSx7zK1Gsv8x713ffzF8b,Леся Нікітюк,1150.0,26,[],,
33suf6CmHLO8ea2gwC3aui,Lillian Fuchs,347.0,9,"['historic classical performance', 'viola']",,
5icmJA86UrlmqDJY4lL6ze,Teddy,132.0,21,[],,
2QmCKCIIK7RGzYOvC7nAZn,Aspy,3629.0,28,['romanian trap'],,
4ybwF39vsA2PcxcmomccOQ,Meet Mehta,11.0,8,[],,
5k8chQRIPOySp9RxyHXXiA,José Luis Pagán,40.0,16,[],,
6TxEo3UuQ8EdtwoYhoPu7a,Iwere,233.0,6,['malaysian hip hop'],,
4Rrjd4f8oHN8Ehtr0GGItm,Sway,270.0,19,[],,
26KQFkAI1AcIhenWggQJdR,Helldance,40.0,6,[],,
4hheW577K2nAMAwDuTGAA4,Luca,5095.0,57,['new french touch'],,
1LMSjK6Cw1lzcCJEmLcmIY,Anna Pancaldi,4.0,0,[],,
6RpJa6ri6j0LqgoTCHZ7rp,Rossanita,268.0,7,[],,
5UBZy45XUDcxBTbhJvPJuV,Gianpiero,0.0,0,[],,
45Ia6NsmIZDpTybZCFsyXP,EI MusiQ,0.0,1,[],,
5zSuf2Vd2XFJdF3I4nADbJ,Ifi Ude,2854.0,27,['polish alternative'],,
5AlsqkbmeMy4UJFHVCNn7m,Shyness,27.0,2,[],,
6E1GoSDiCDL0azhsjEuUhR,Rastafair,2.0,0,[],,
7wFofiXDoY1f4gMPAH1CAe,BAD HABITS,546.0,20,[],,
65KDpxg8pHyQtMDvLwOxod,Dem White Boyz,8.0,0,[],,
4DMt7tu8k3JkCHSynmcCjp,Alessandro,7.0,8,[],,
06FZaZQ6K4yMblXs5LCQ50,SAVION SADDAM,336.0,3,[],,
6ECbSDTKSG6xvEdCcOLs2c,Andrea Plamondon,26.0,0,[],,
647D92XNDYTUt5A0idePJ4,Fleurie,250923.0,63,"['indie poptimism', 'nashville singer-songwriter']",,
7i1TGK8WVB2YhxRhV9OzU5,Sarra Neferankhti,2.0,0,[],,
1Aes6B4kLVYNoE7YSEhpKX,Alina Music,25.0,14,[],,
0paMWojkT2IhPuJOCLMiCp,Breyco En Producidera,607.0,42,[],,
0KAJmarNGHeFjPDTXdLtdR,Jah Tiger,1034.0,16,[],,
06ArYqAbmoKAgWvJDZeipI,Taito,5588.0,30,['klubowe'],,
4tGWdSKKqKmaVQogfAFnlx,L. R. Eswari,147706.0,48,"['classic kollywood', 'filmi']",,
2sC1CjNm4qoUoIW3BQrq8d,Archy Jay,15.0,0,[],,
3WmJ06IV4fA1pTVko2VXCb,Raj Anadkat,23.0,8,[],,
1xYkrIZYds9WnfOKjacWph,Raul Navaira,31.0,8,[],,
0IYi6OMOZZMB6EoovXelxO,Khoisan,18.0,3,[],,
1PJs9rsxt0jKvixH43L385,TaylorRightHere,6.0,18,[],,
122nF1f7d6nNfr39ZednVC,The Magnetics,1623.0,23,['traditional ska'],,
4nbCme6RCJulaab14aFmqP,Julian Emery,1235.0,38,[],,
5ljO3TRjGKFJKg6WKBPTan,Chad Hatcher,558.0,18,[],,
2GIr2aw3PuOGeprAlnRilB,Carlitos Mix,676.0,17,[],,
0qGRkfnUqWeG49vbCv6rMY,Chango Spasiuk,46387.0,40,['folklore argentino'],,
3vYOvSyMVBGpzOMCOb14cT,X,224.0,13,[],,
77s8dtx2Y0GfkwgSJDH7pc,Dyce,2950.0,32,[],,
6ZFPqrsBkF6WDMe9h9rXQT,Juan Antonio Labra,26155.0,40,[],,
3QIUoJAyaHsytFbDwgT6CR,Mr. I/T,0.0,0,[],,
0mb9VsFi4Q02ZyCeI5VJfr,Gerhild Romberger,134.0,14,['classical contralto'],,
3AkdWOuINLiJXeiilpIVTt,Ezzzz,90.0,21,[],,
6BY2fD5AXWsDhp7LYOBfwb,Sergio Ramirez,61.0,9,[],,
2GCQhqyijxC1QthywOq67P,Juan Carlos Villaseñor,87.0,16,[],,
4LZb4u8MywTSbLkAxTYwhw,13,10382.0,31,"['canadian electronic', 'dark clubbing']",,
2FfvJzGPUBpAPc7RcJrH8p,Michel Garcin-Marrou,1.0,2,[],,
5mvrVqEn3oojOAyC1cxcmF,Beat War,4.0,0,[],,
31n0ILxK1wq5CxfWFGNvi6,Gallahan,0.0,0,[],,
1ZfX73kwlZG9Qs1oDJhkrY,Glen'FFS'N,5.0,1,[],,
5NQ8igGIiurScVJNqy9l7Y,Its Dia,81.0,18,[],,
5Om4iVxu5WEy30qNexjChm,Vilasini,1.0,11,[],,
0ii2Ih3AnPLJ1YpMtKv2dN,DJ Tiago Neres,0.0,0,[],,
0gjUPLMgb2VVVjrWH7Rspa,CECILLE,12.0,8,[],,
26rblDtQQ9U26NMYSraPYm,Muthu Sirpi,58.0,39,[],,
5AiZPolHgdO2anrrBoM5ds,CHRSTN,801.0,19,[],,
2t0ecU3uqeElWig3pUQyNB,Jac Gautreau,1.0,0,[],,
5piMnm6faQpIVYaFfaZSKf,Teddy Cream,33940.0,48,[],,
4TiPWNZuPJ2IUlIediVsYa,Grim Ex,11.0,1,[],,
5204AFy0LOeVsZuvsl8RBW,Frank Mono,6.0,6,[],,
28OIhgk8xjaRsfTTWg9bKX,RDK,25.0,10,[],,
2MuXsC8951ZqvuY55XE61Z,Ron Halperin,1.0,0,[],,
1ikXr8vizkncwI9ijH5YcO,JKarta,0.0,0,[],,
392Bnlp5PrDQZgtr3OSG9T,FRAMAL,2068.0,38,[],,
33Ik4j8X5wGqLfEq7HUA39,Aalias,207.0,24,[],,
2UMhd5JSG1WSm8wNfj6zff,Hans Sandig,15.0,4,[],,
3HlVsqtmK9zK6T1UDM75d3,Ltg,22.0,7,[],,
7cu3oi92lUe550VejeSeP3,Frank & Friedrich,1336.0,26,[],,
1LQPwcQLnoGl2vZxIOxAvR,Lady Style,119.0,2,[],,
2J257euzcjnDLipsyJH3F2,Clipse,343165.0,55,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",,
4tcJ4gpIyT8KNyWJKhUvVc,Michelle Zarate,12.0,1,[],,
3nBUY0ISpbgukU1S7TTLEk,CLRS,18.0,0,[],,
7tPsUfnZeHHkQa6TgYSG5n,Diksha Sameria,1.0,0,[],,
5dHNRKuv0Zd6Lcxlw8oKtj,Jan Oberlaender,5037.0,17,['german tech house'],,
3GY9nwamgDdUpgWlCAKP9s,Slowed Tunes,2059.0,46,[],,
2z8TUHYgpATw1YCb8WV6qv,Jodie Connor,3005.0,42,['bassline'],,
2jZqWM4U1qOdwhhkyXUXDw,雷嘉銘,67.0,14,[],,
1lJyeYJCwKU9DNfG2evVrH,Menace,10.0,14,[],,
2xubHcmLfIGaulRsuseccA,RUSL,619.0,29,[],,
6grPDYoluzn0yi8qloRKst,Raon,130870.0,47,['otacore'],,
74Jt8bko6rWXeec2x3w4pl,June,114.0,3,[],,
3dcdQCLTF2rKLynpZdUUlE,Nelson,14.0,10,[],,
6TFlR0sAi71j8mc3scoX4M,Heartland Choir,114.0,5,[],,
4zrEJGAS07f5OLhKZcUIFJ,Rockdaworld,2.0,4,[],,
