,source,target
127797,3Or7sFYK0roAEy6IznZP5q,48pDK4NOqLtJxn5AAKVUra
127798,1G0dGR1jzIc18grfeYTX90,2TWBei99x2tV70bdYbWdAf
127799,0VDaMGtUchXP8EtF1iUVIi,7u6eYMzlO7UGHY4qvd8NXu
127800,4Ulybpn8rpXfcOLNJM6544,5h8u8wPqxnz2mc6TNL9ADA
127801,0OJB7a56o2eMyB6hOmv6vC,3fzFGIFcpHenYRfbnGf0JE
127802,1qKKI6tBqJZCZfAmXjYFjN,3BQ9mWlgFRfMr5EdNfc10a
127803,0UOSMykvE0zeJxKDPXXrcf,5f7VJjfbwm532GiveGC0ZK
127804,1B0155rdv175D1tQ8VH7Oy,27w1NoOLMX7tJMYqcetPyG
127805,4AEYOYl57sXoOtZQp0iaOT,7uLePkJ2f0MwEcphODfkuu
127806,2vik8lyw8WiALKMJK7C3hn,4CuipEvwcoQggmCV8jpKF9
127807,2ShoGcsu8kekluGvbggGKQ,4bAps3o4FKhgEplEbh3CUe
127808,2BQWHuvxG4kMYnfghdaCIy,2Tz73u31G8f4nUjtPOketU
127809,5UJ2sHO2ELrgW6aXeRLTQQ,7rT3iNEH8cFBmfMu7V4A7h
127810,1ZwdS5xdxEREPySFridCfh,7JSbuDrkJ5xFvPsSeIs5Hy
127811,0lTHF5hgNUeMetVJEBWwvx,5icAICPWHiBMzTJl7nUPMP
127812,1CTdJErNqnCWNwtxJmleua,4tIKaxUmpXzshok2yCnwdf
127813,2IvkS5MXK0vPGnwyJsrEyV,50FDiYHYqGJkaCuK4JhAYw
127814,3eRYPqR0VuaDuhGDrEXE27,6iHHxsJtBAUzLXbqUr0bbK
127815,5QJRejsVPjeqkRZkTMg6Pr,5rbWOWw5jmpe6zbIHCzMpm
127816,0MvSBMGRQJY3mRwIbJsqF1,7jzR5qj8vFnSu5JHaXgFEr
127817,0ma8FIMNfe0wBYgNPZxUOd,6lB8vOoI4DRrrVxXwuV19c
127818,1GKIlPFdcewHtpDVCQ8zmJ,1TtXnWcUs0FCkaZDPGYHdf
127819,26dSoYclwsYLMAKD3tpOr4,5YGY8feqx7naU7z4HrwZM6
127820,58R5LHkK3vkmEyGUPOR5kS,6VXZCpbkwm0W0aPjQR1t4K
127821,3oOJYwLB8FGSKYOQ5zx7Kk,78CU7fjwAyxSX6DJFT2khV
127822,0Ya43ZKWHTKkAbkoJJkwIB,5fMUXHkw8R8eOP2RNVYEZX
127823,6VFxSO33QdVdZT8p0TwWkQ,7vHAcPVlEDksRsCfkez2CD
127824,0RBnTX5xoVa1bDYt9Qbies,2ew9JvyyuOGkhahuwdovDq
127825,0rZp7G3gIH6WkyeXbrZnGi,3OsRAKCvk37zwYcnzRf5XF
127826,3RtNN1VnooWEn3KQk03DUL,7yjRUA0Iz3VI4Kqa5oPJZK
127827,0fEj1fYIQwWj1bzzAto9rp,1feoGrmmD8QmNqtK2Gdwy8
127828,0Yu9Wl3q10ZvjBaRN82LIr,5hNRMsMMDlMIvEwu4UvjQO
127829,3wDn3kW2zDRLnaQAnX0S3x,7iCdyOeJYk06mKJ6nLrFQ6
127830,2e4uIDIIBXR0MmZe0AJGhR,3OYM3jjPVR60kOqmamRRgk
127831,2YL0l5fnyHE9FEf1bwFGCc,4hiLNlqr4vQdiuo1aQKSXS
127832,4nx8ehrFiCOmWgebUKshDV,6aAestjbtEbALwyIYPg8Na
127833,041iTeoMIwXMlShuQPIVKo,0ZSLz27xUnI816MMtYfLMI
127834,04XgEt5RkgdF4EM9lZyKCE,10rtYx82dLgxlD5PlWXsXA
127835,26lUUiDmS9zj1LOOCkZUiS,7hzAtM9sug5TCxGUIR7by3
127836,085pc2PYOi8bGKj0PNjekA,1l0mKo96Jh9HVYONcRl3Yp
127837,01e2lCvLZ4fLUIRy68nptH,1xfLBmx0n8DQri9HxJsq9O
127838,1sBkRIssrMs1AbVkOJbc7a,79OSA519ScnPY0MVDpu8ZV
127839,0WY9mEje7cFCoFiEM61QxK,19qLtUQKu1KK3UrQtIoVXF
127840,2061nJAmY52Z8zAVjGFkTv,6wTPPL1LzCVykuqxwnfHB7
127841,0QH2EQUeL4yhzlFC9XXjC2,6e7knXUrhWcp85TTN6za9z
127842,4YXycRbyyAE0wozTk7QMEq,6T56xtTEllGW17snjAZLNP
127843,2AcUPzkVWo81vumdzeLLRN,6Tyzp9KzpiZ04DABQoedps
127844,3xEJ7cDz5rdg6VM8E6Mqhf,6IxN9Jvo31OWIvYHJAeZlJ
127845,4xe6s55EDjpRpyZsrFoiWh,658X86qMyJpSRY87oPvExU
127846,1LFHjuuofxqkQL8vrJtpFB,7qM9nMv6HFHFUpiN034R3z
127847,0Jk0TeNXrhhwOMmR2nNyZR,6GcGneCQsoIXNHCXk2RnY3
127848,4EPJlUEBy49EX1wuFOvtjK,4YXycRbyyAE0wozTk7QMEq
127849,0my6Pg4I28dVcZLSpAkqhv,1CeKKAjI4yG5sAIPMxJvY8
127850,3Xq2UDTRsQqQnfR3FIGoFG,4FS6bomikvJR2E9JHNwiAM
127851,62lbdm09j0QUbWB7SqCJvt,6ejQ8vRKDUNBT2UyG3OaAM
127852,2D7YyEYEeZY7W6rpuN6WoB,6C3Q1d8QOpgYuRdsTmSoVm
127853,20sxb77xiYeusSH8cVdatc,32NrBLeB2oXTyvftz7DUMG
127854,3gz8sBWqcMQ0qsrZIoVphx,5Ljk2MIIax91pypZ9Wcgaj
127855,0cgOJIdSnDA1oJVKLRlOlW,0f1IECbrVV952unZkzrsg2
127856,1nzgtKYFckznkcVMR3Gg4z,1sBkRIssrMs1AbVkOJbc7a
127857,2WRMUXhCDLTcEzLzlIhPre,37awA8DFCAnCCL7aqYbDnD
127858,15jrieCvf3EklAScnD9kKl,22tboof8TJ0m7PjeuRzQeW
127859,3IVrpJxHeUFoYP4H6bxg57,4iDJLpx26HmAKc4vZZ9nbl
127860,3MaQwUQBigrjcMYHk8bDKm,5Y24oYaTX3VOvtAcG2XlQR
127861,1zNqDE7qDGCsyzJwohVaoX,5KKpBU5eC2tJDzf0wmlRp2
127862,2NbYIb2nZ2Z8YORBCbugPq,7o95ZoZt5ZYn31e9z1Hc0a
127863,6CKch2otN4SPznHf9ms5JF,7FeObngbQ0GY3SojNwKdKn
127864,0JxUh8qDlG3xflSV9Of500,2z2TRvloJt4EfUNQp9rHAi
127865,48nIO59mzn0UWSrh73T43N,5YCc6xS5Gpj3EkaYGdjyNK
127866,5zId1SmYy46E9v2KQsSTFR,79Np0PnytUJmeG5VRhop9u
127867,0cwmNvclzPd8mQnoHuIksj,2tbvDi9eXf9XXp06LupkED
127868,1PLakF1tFiv9zn73N2UjaN,2DlGxzQSjYe5N6G9nkYghR
127869,2bxxlINUlcMQQb39K7IopR,329e4yvIujISKGKz1BZZbO
127870,5Y5TRrQiqgUO4S36tzjIRZ,6XVMtRHN03nQXr3dshNGsf
127871,1k5aZWIOUbUfKcnMxtEivJ,3XGBZeimYdPt1rLdy0JqrQ
127872,3PjDqHPxO4ctJON1CaOQCT,6hzuCOHEv2eDQrxfQWFbp7
127873,1lMcg4Y7nW5hHgIVsN9Shn,5he5w2lnU9x7JFhnwcekXX
127874,0XZkeCAlpiO5qcIlAJzZaA,1UtBjqMZBAmqIPlDrKu7Tr
127875,213dMS7rFPbSRq9WAAQPz4,4Vmja4orT3sZ2F3x3DanBZ
127876,3whuHq0yGx60atvA2RCVRW,40giwFcTQtv9ezxW8yqxJU
127877,18r6Mec5ndlllp5BAoGNek,7J7IAR4rkzo4FcZTDid3Jk
127878,3Cpm2ruMJr8iGMYw5tuIce,5WgRuO0mhM36NFoapzpWBH
127879,3dihrcurT9YFHMT8KpaIKa,6uZv9f2du7TdOlOr5IjLE1
127880,22hWz22JAmIhIEp0u1X01L,53EHeXzGs4HheTCTnwfPEr
127881,3MUcTGmdb4on8WHhIhPkzK,4iHNK0tOyZPYnBU7nGAgpQ
127882,0p4nmQO2msCgU4IF37Wi3j,3rWZHrfrsPBxVy692yAIxF
127883,6UBA15slIuadJ8h2lPRPos,7matqk3epcmZaikm34GB3T
127884,0Dr1dEmiBkgZWPsc1j5oHV,0oOet2f43PA68X5RxKobEy
127885,08yT4NXiwN4HvaayEo72sm,5aIqB5nVVvmFsvSdExz408
127886,0oU4JPyGHFpmq8oNyfkrk7,6m1LYS5NQonxjOcQFPQOb5
127887,0CIwCGmQMqHqiblnZlFia1,6PAt558ZEZl0DmdXlnjMgD
127888,3gk0OYeLFWYupGFRHqLSR7,5hnFqGY2kc233cXstqrGev
127889,4uiMn2g0pgTrhN096QJhbp,73jBynjsVtofjRpdpRAJGk
127890,1Cs0zKBU1kc0i8ypK3B9ai,1K80Wcuuo13i28cVd68mxm
127891,1wNmJCRRNn8WpJrRSTKKqT,3skGwvTX8jbm2EKf0Whe1j
127892,2Ns3GuAU2LYllDr7z20d0e,4FpJcNgOvIpSBeJgRg3OfN
127893,0QHgL1lAIqAw0HtD7YldmP,5mNB8ykTlENptzmsxXRtdS
127894,4kYGAK2zu9EAomwj3hXkXy,5q4pPTzefHs5kUuBSQSHbJ
127895,40JMTpVRUw90SrN4pFA6Mz,63BjfOuDBzfzET4QZFKlDI
127896,0eHQ9o50hj6ZDNBt6Ys1sD,5WUlDfRSoLAfcVSX1WnrxN
127897,0mFKtQlzvU9l8gD4NbCnf0,1jSjfSgDjedJdi5MoyRu78
127898,6fWVd57NKTalqvmjRd2t8Z,6jGMq4yGs7aQzuGsMgVgZR
127899,2dQgOfBP52UwjegY8FwJAY,5CRFA1Pu4DnNXSxHnsoBiE
127900,1VwNP7mP5DmTsdJqQuW0nT,6VThiaywEMHlLUf8ThNxdg
127901,0QaSiI5TLA4N7mcsdxShDO,5Rja2iSIMNhzHMRoKzHKNX
127902,5jx69PEwHeFm5MDZ695RIV,6Xgp2XMz1fhVYe7i6yNAax
127903,5QdEbQJ3ylBnc3gsIASAT5,7hj7ffJe6UkF1gsMpuweSI
127904,5v2vY1aUV6yFfUMo6x0z8C,6fHE8xZBCxzwer9DIbOmv4
127905,0IQrfexpeCXMmHFX2jnT1Q,3oJjZweJo9yqNFnKBTlgm0
127906,11TplWqOPQBTmg2eiSLt1m,5mTg1ztZByLRHsOEtwmT4G
127907,0AqlFI0tz2DsEoJlKSIiT9,1bAftSH8umNcGZ0uyV7LMg
127908,3yMmYEklQ7gLOZXEFNd3xr,4wLHBpxGVPbiz27qxJB2RV
127909,0NGAZxHanS9e0iNHpR8f2W,4A1cX2TiUVTIaJMdWgpm4j
127910,03SZmfKAgYRQKUwy0EoJUa,2eOZNXw0A4cQKmsVPpIcMY
127911,1SupJlEpv7RS2tPNRaHViT,2wYOpkTJZGByNEOjEnSmoW
127912,2U1l35agymGrBDFeMIxVLG,7gQ6tkspAoOOoDaCuVcSwH
127913,0mfeoleda752Uj4JbEZDIN,1UisTLtsrXMrV7T5jvMcHB
127914,6nS5roXSAGhTGr34W6n7Et,6olWbKW2VLhFCHfOi0iEDb
127915,0bMKf3lIYR9GaNTdFKkTOr,5rGrDvrLOV2VV8SCFVGWlj
127916,1ZpVxyJ5H28OWw0iUOsV82,2lijXumljJXXrdagON1wtM
127917,13ubrt8QOOCPljQ2FL1Kca,5Q81rlcTFh3k6DQJXPdsot
127918,0Dzj2bn9ivDSjvJVSKL4q7,6kibRmkPunppTddl6kgvNe
127919,3KNZ9AOjBajjmr6ZR2VGfl,5kIhxGyX6VtcsLk88dwYED
127920,1GO0BdzMo0I4HNHfbaLbKZ,5epY4AGRq3ty95XFK3kbC8
127921,0TnOYISbd1XYRBk9myaseg,3crnzLy8R4lVwaigKEOz7V
127922,0NFrFBr1yw9rLUTYWiRtQO,6tqV6GRchcDLsgHJxwKQdu
127923,0PkkQfDUJZuR2PcQ6uEV8j,3uw2vI1IAQ7DPUY4g3p5FR
127924,3T0HSMgUpuH1hXbT1JPwQF,5X83BYTRaFGSoKLknnIpWz
127925,1xBARhKI09ZTmeePVDWMCf,6vZUJpsm4VHjSWpedp05vg
127926,3mUHAiDazZq75gh6If5zoD,6vgw0jwJkUnW2NR1rzsQU3
127927,0D5U7oXEE4dut2DPyUDLca,4wKoSUwlExjRfBm5XpTdmf
127928,0zw74GbIgk0thLlMGeQV2H,7M2ZGRhAsmh4On0JlVEyCX
127929,0yFvXd36g5sNKYDi0Kkvl8,2hIm4u6rkmQifMkp0z7tdp
127930,2xbXnTwuqB30prYnCDFrFy,7LShuJy9qVI7HLLvFR2uOI
127931,6xlRSRMLgZbsSNd0BMobwy,7u9RPOpEILUin8BbIUJbsj
127932,5R3Hr2cnCCjt220Jmt2xLf,6ObN9YNBliscJOImQp4UZO
127933,3n51Vz9Zb9aFmoXmXZ50El,66wqVYADY665LeMxs8nlk3
127934,46SokoBxhvsMp8x2NRV8qL,5NW2uPFatEKjZQ5gpWD8HO
127935,2q9wk5fkeU2C9CgCKdh4AN,5nkzLizeD93QtabjeK4oyl
127936,4kJ2OBSNasUA4yOT5NCfCl,4zr1qI15v1KosVo4PhUGML
127937,1Cs0zKBU1kc0i8ypK3B9ai,3kcQ94iDBwumLfddrCrse8
127938,3OfyVhxHLgGVvhjorUkARW,3zCAmjKyHsG7kTGsls1cfj
127939,2RJBv9wXbW6m539q9NOfW1,3nU8TSIICYDbUqRpJISTRE
127940,5xI4mPixKfrCCspATqbpy3,6U3ybJ9UHNKEdsH7ktGBZ7
127941,2Tg0aF5cbZktYFzgR1iAKv,5iNrZmtVMtYev5M9yoWpEq
127942,3NegWDGp038A3FIi3gSYzl,3bWIy9AUrQdiNeS62Bp3OP
127943,4FphQ1kJVokUMR2pkwRzoH,6jx8pM3d8dxQJbN63T1Ehu
127944,1KJvuZHmkpnrjIyTLhhwpb,7gAu4b9i3vSvp27W7g2ufB
127945,3hv9jJF3adDNsBSIQDqcjp,5zaG384VZzAb6AMfEnSy2r
127946,0pHIMWT4xv5SOQAiYUhgiD,78TTCmh2koperK5NBn7DgR
127947,1ZwdS5xdxEREPySFridCfh,20qISvAhX20dpIbOOzGK3q
127948,3VEqFWRt47xQAZJMBF3duQ,5EmEZjq8eHEC6qFnT63Lza
127949,4PcgIWHeqqLmAi7kCGiNet,6eSYjiVkHcfFiHz8tBlSOz
127950,3z8cJXANYZnhvGg80JKBSN,4Q6nIcaBED8qUel8bBx6Cr
127951,1mYsTxnqsietFxj1OgoGbG,3FQoWZ1cZzYzZKMg2MaAYP
127952,4FDj6mh458K7m9Txwyj2rt,5DxtpBc8OxcLW5KvAwtzBy
127953,3TGeuw7OmACouH5JAKkX7I,6JvU33PZ8MtZyeFTESr09O
127954,2GVtgxcx7jg5xVCZsIHSGN,3VRyybsQu0MDG0F2LBxnv7
127955,51Blml2LZPmy7TTiAg47vQ,6CwQfN34JdGHfo0A752Lts
127956,2YMB0FGsysOP5wOGJpXZom,3BmGtnKgCSGYIUhmivXKWX
127957,1eSLQvCYcfd5f1jgxBGbKJ,6bwkMlweHsBCpI2a0C5nnN
127958,0hLd40hVpRDGENe4KGZLnW,5iBlCs0WwiMbr5zO6vPt5G
127959,1itXAnp2giHFQSzcvdN7xg,2EXuVM16OVBrlvkB3xrhaL
127960,4O15NlyKLIASxsJ0PrXPfz,5oNgAs7j5XcBMzWv3HAnHG
127961,0qCN2evCqb8R0GBCuCwlr7,26ebqYqothrkkGHWEvJy4D
127962,1DZGAZcaTA32eLJELEsjXY,24fEOzlKhgSNLIcy9NdmwH
127963,0EgUow5z0SXVA9lunNSB1q,7bXgB6jMjp9ATFy66eO08Z
127964,23TFHmajVfBtlRx5MXqgoz,5SulO4l40qDuV9zUGLZx7n
127965,0NWbwDZY1VkRqFafuQm6wk,35sCXuy5gN6Or69rZ9vqBs
127966,0dE9ooTNz8iEKIKItRI66t,5LeiVcEnsZcwc133TUhJNW
127967,13y7CgLHjMVRMDqxdx0Xdo,75q3USMHhXwAcZWZnl9fGi
127968,0GxE0YzYFBhm47MJ33wqVV,1Yj5Xey7kTwvZla8sqdsdE
127969,3ECsaSd1fom8coUUkkFzqt,4zTLrRqcBmj7ZDuLUrKBL1
127970,0A0FS04o6zMoto8OKPsDwY,5Berubt6ysOy2LCMyqhmXP
127971,6U0jmJ1VpvZre7Hg3AW8Rg,7zJL978NtANOysfGY21ty6
127972,1Dn88PoQjnQgLTOaokePFz,72luDUYRlE8N8lPSgyhiwo
127973,2TMRvcwsmvVhvuEbKVEbZe,4YXNoMVTHRt01jYaKXTumJ
127974,08v1r0jqDyvSo2LtSqHxcy,5VwCIS8jdx9ZHjApLFNrTZ
127975,4j5KBTO4tk7up54ZirNGvK,73jBynjsVtofjRpdpRAJGk
127976,0QZSzSj4BDYFARD2hZ7oNI,3ePCIHipMKD4n8IBXBYWSm
127977,3V3FoZVMIZkrolqMyZk2Fd,5QDWs6ykbQA7qcqw7I2sTm
127978,1VPmR4DJC1PlOtd0IADAO0,4exLIFE8sISLr28sqG1qNX
127979,1IELhvOMg5VQlU7syRm6CS,2eRJjYEaWyGZbOBGYFLBoC
127980,1g51NlHKUXlgfvGP22m0uD,52dwLBXhLh1mEMssxptmah
127981,014WIDx7H4BRCHB1faiisK,6AcOTCYBMvjKYy4zms0kaC
127982,0KNDum1rRsiMDtXw0JcTsH,3df3XLKuqTQ6iOSmi0K3Wp
127983,3kcQ94iDBwumLfddrCrse8,4xgFgBZ7CRtgtHcziClOwQ
127984,44IvvHRk2XF243QLA2VOa8,5yPzzu25VzEk8qrGTLIrE1
127985,0nz32s2xW3EWN3Ml69cKj5,77AiFEVeAVj2ORpC85QVJs
127986,4nknUpUYu4baxWwkunq81Z,5EmEZjq8eHEC6qFnT63Lza
127987,5aIqB5nVVvmFsvSdExz408,7Gqr7VNPRfacOcjlqORrq9
127988,3r5Kc95Oz8lDc8BL9ChO7n,7qXzy6c5RWT0XlVQcOBIDG
127989,4cCVNFShP38zaKGuo8QSMN,6WcoLUYMQyttg3fFIkou6X
127990,3NpG6SsHaQETkdQVZH6V1E,3fndEtcwxV80TlJ82LXuGM
127991,2exudSjTjUksRJhnF5JZYn,4VhL8KLjVso4vLfOLVViTb
127992,0HU0U9kdXEHZVxUNbuQe8S,173ko01vSVOZ1opooANOvk
127993,1IELhvOMg5VQlU7syRm6CS,5uEeqYFuIChoWKy34jp8xE
127994,6fMZytDgX1Q9OV6ndSugym,7f02bxFbZIOVdSbYRNYvLT
127995,2WQZv3h0ApxTdgsu6WM7eQ,4Ulybpn8rpXfcOLNJM6544
127996,0gHj4MPwwcZ8Zl9CY0hqT5,0sf2x76J3BWkY9mIgFX2Lz
127997,1YvN5uOGQkHVUUlZUcnotD,3iOvXCl6edW5Um0fXEBRXy
127998,3KwmxIhSe9UTSEF37kwngR,6DgP9otnZw5z6daOntINxp
127999,1vQmEkUObXvubDjIJb4Urv,5wz306kfhCBTtqb9wuILIt
128000,0Cd6nHYwecCNM1sVEXKlYr,0daugAjUgbJSqdlyYNwIbT
128001,0Yj3N31EWXHc6e3eDyJPLP,0qO3t2MHM5NIEJ5fw9VndY
128002,4AuN1n2pkZSvQqvxmgZ34W,5aIqB5nVVvmFsvSdExz408
128003,5oNgAs7j5XcBMzWv3HAnHG,6z1cicLMt9XArxN10q7m8a
128004,2HENzGtBCscHaQpvKoQLYD,4eFImh8D3F15dtZk0JQlpT
128005,0FOWNUFHPnMy0vOw1siGqi,7hJcb9fa4alzcOq3EaNPoG
128006,1iJrQKRh5aJnp6cG5lpITr,4HSiNCPhdU2snKaVJytlUM
128007,56o9EclNeDcE7p8txENfLn,57Pw3FSi1qi2fOY4wKOKjK
128008,07YUOmWljBTXwIseAUd9TW,7lilUV0c5xjhnakgpbmpdi
128009,34Y7klgDHuaH1qWA9TJkul,5GIcOzVFTNnzArytjmTkW8
128010,0SfsnGyD8FpIN4U4WCkBZ5,60PKQFvtGXaQWYfVixrrDk
128011,07iEy1AecUPVzfC2J2gCHR,5JUiZnShJRksnClrI3elTd
128012,5Uox3n7m4W2CoM9MmHPJwQ,7q3hzOFspDedtkyBi1Azc8
128013,0LnhY2fzptb0QEs5Q5gM7S,5qisLjDrKoHMI9zOK2hfzs
128014,1AACxWCwNIa3ecOBQJnXRV,2WmcPYQ6P6pAdf3wjXTtlf
128015,0tJCNteqwm7LmRZ6KWr8GT,6MDME20pz9RveH9rEXvrOM
128016,2FgJA67LUo0uQ6WXafNTKQ,3V92a6UkYUgTCH1GzXlut8
128017,0VuyN0xzSqykiDB2MxihTe,4iw0Pf0ZeTekpc6yqlGKYE
128018,6AuUD6XK7azpz23KJCbExL,6c1pBXHYjFcGQQNO5MMsdd
128019,4riOEaOW5hCeqomFDBk0aP,7iK8PXO48WeuP03g8YR51W
128020,4W91bbPB2CTSsHwt7eqNl7,63gvl4egwBtz2czz3aENGa
128021,5f4QpKfy7ptCHwTqspnSJI,65nLHsd1qvpjrzK4pGbEpC
128022,1NjxlPOM0y5DQyrhE5VAVv,5RWzjEjUW2NWpSm00Ieo5X
128023,0WCZJZH5PtfXKwUQxjtNqn,5fyBhURKALJ81CC9X4DvZP
128024,0pkwrPVI8UyXtPkavyJoZ4,5TYxZTjIPqKM8K8NuP9woO
128025,0LHMkDwTHmBIblm4iYR1MY,4hV3aU0WKvFaiX5ugXP5hp
128026,55SWeOUhlJHrkcuih5J2pQ,5lXfVoQxVgC5fpjkVqvNYn
128027,5sUrlPAHlS9NEirDB8SEbF,7wl2zsfpo2anm8K9Nqwd0B
128028,0jNDKefhfSbLR9sFvcPLHo,4YUBqnGDhH4JphZIhi9cdB
128029,3Ve0nNvD1nvaULnhDpVyRS,4tSx9oXscGCVaVXEhH86qp
128030,31lnFZEM6ysvjOx59VyxRE,62DmErcU7dqZbJaDqwsqzR
128031,0PFtn5NtBbbUNbU9EAmIWF,4AA8eXtzqh5ykxtafLaPOi
128032,1Ba4dhPqLWmwj3Fwf9oWDs,78u2puZeKJRYIfNHkx2Jdh
128033,2NUz5P42WqkxilbI8ocN76,5FkUhnHQ0KC63549LHHtst
128034,3NwcP2GO2sZZS2BVvWcc9T,6BrvowZBreEkXzJQMpL174
128035,5K4W6rqBFWDnAN6FQUkS6x,6RedK3o51NbUJuJxXlT4kj
128036,3dlippLcdVGBPKVFhnWXaF,6BXTl7YkINlCQkkzE9hvCd
128037,4KkHjCe8ouh8C2P9LPoD4F,4ScCswdRlyA23odg9thgIO
128038,1Yj5Xey7kTwvZla8sqdsdE,7dHiLDmaaoJ7XwEqWCcIah
128039,0SWOtgI95g7oVrP9halrmP,4Ai0pGz6GhQavjzaRhPTvz
128040,2JwyRtuXf2l6sTnSnGVIa1,5hNRMsMMDlMIvEwu4UvjQO
128041,5iA6cWdcxhEFUZvx39ClfI,6hD51uyW40XNAYtUbQYytV
128042,07BaHE7dzguDOawZRVWCsR,6ulkDr2Bnu7Qlbrs5iDOF1
128043,3rSw7umKFLoUIP95mKQG5f,6NAhbfEqeWELwfjH391Vz0
128044,45n4dyhe8nXULBDb6wHSXe,4U78sK2D3zASSB6oSR38GQ
128045,02RgHAzh0DVNQR24lBuGOI,03fAgNGmTOpMcJDAEGQGNS
128046,4HgF4KnohByNElYid7iCNb,55Aa2cqylxrFIXC767Z865
128047,4R3mzuQZhfwDkjdE1wx31O,6USMTwO0MNDnKte5a5h0xx
128048,2UMj7NCbuqy1yUZmiSYGjJ,2ZXnTEyYopSLCDiz5Z0XIf
128049,2kJ63OVxHAPMMu0AfKa22d,5NmRijhUHZnaADekOLcOyl
128050,2WBJQGf1bT1kxuoqziH5g4,3hv9jJF3adDNsBSIQDqcjp
128051,0lHsjYcb3lGjkJQQqC6HVt,32ejcIBfk6cbs473H0LlBE
128052,23Q5T7JtqekFJMbC0XKxnh,2r8iLFeSTuOiZualHmSXxS
128053,0TQUgpZqEnfluYEfKQBYB6,4SJSGUVZ04tezaGrxc96EE
128054,5fMUXHkw8R8eOP2RNVYEZX,6hyMWrxGBsOx6sWcVj1DqP
128055,2T3D6kBjXg7ofm7GXBaDQU,2ctuRUI0qdFvzPAoXVKlVd
128056,4P4cATtI7ozt4k4oKho4uz,4lAYuj2FX6djIqkxuDNvr1
128057,3tlt5onLwIKTuaOAyI6ytC,6nS5roXSAGhTGr34W6n7Et
128058,0NbfKEOTQCcwd6o7wSDOHI,6HCkJzbswOIc7Qc5TJ1n5l
128059,3RtNN1VnooWEn3KQk03DUL,5eJtlvB9Qga52zsu4GzDNA
128060,2R21vXR83lH98kGeO99Y66,2dAZdC3KOw3uhoXPmB24YK
128061,4MswQnojZK1oRaxNsACqjv,6m8itYST9ADjBIYevXSb1r
128062,3Wb38LDP3N4tkobValgE9D,4JreHVYyb6GqE2BU03Kx96
128063,2IAxPmQzx2NuutHe7ta7gs,366c5t2kUnhNmZaP8tVRDe
128064,1IueXOQyABrMOprrzwQJWN,4ehtJnVumNf6xzSCDk8aLB
128065,3B9ZmIcte26paTCaI1PFKE,3lva01D3HtmlEKjuxAZ7bC
128066,7BWNRZyZ9mhgp5t0m7Ny0n,7fpQ6NCdteN7GLIpdFXaKV
128067,67ghKnycRX6VM1xfqJSMlH,721T2PETMLaAkijbYu05VD
128068,3FHeKI9kIuqPffmhyrcHuP,4LKB1IkCINDDjEX8iS7glI
128069,4hlDspeXlZGfwMUaWRFClN,6JtratuaBrBvw0iqRBu6pr
128070,66lf5bQo2BIEue1pxfgxQS,6GRwwWAtmusrgAL5JF9Dfr
128071,2tBbq6Y0ejbtc8tNWtaMyN,4D75GcNG95ebPtNvoNVXhz
128072,5xLSa7l4IV1gsQfhAMvl0U,6r1Xmz7YUD4z0VRUoGm8XN
128073,2Uq6n7oGPzp5If4r47URPR,5NIQNYb3j3WtX4ZKnLNajy
128074,0LKAV3zJ8a8AIGnyc5OvfB,6L34dW6SKMSDaGIfYDU19j
128075,0uGApGjjFXKwUOAqYBeX7B,7q7IUe2AqtifSZ2q52kHFc
128076,4H7q5OwAgX1uQuhwb7bg2C,4x6n41nYGT6O61pSfgW4z7
128077,25UNJbwGZSQKvz5cPLWlv3,4jogXSSvlyMkODGSZ2wc2P
128078,2jSGzJw0ebJLu7OLVSOcBP,7tU1VKOuxiNZwBZC6RHidA
128079,1GDbiv3spRmZ1XdM1jQbT7,23wEWD21D4TPYiJugoXmYb
128080,0ZeTpaHiNCZFAuQ7v1fZ7Z,4PTd1rpXV7XDffOuLY7M0z
128081,2aaGbpl5Y2ykZsNFZM6ofw,5J0dXmqEYctfFsmcakqZFH
128082,0rQ69yrbz7CeUmXUn1beIj,4iCzh7b2cLbHVsPOwhr8W0
128083,43Nz2jEg1EhIjWzyJSmvug,67pwWZtcg7U2P2keoeC9jW
128084,2AHugDX8XYbm2SNxbvptQW,5lEkQtWa3UKlI1hj7sktcd
128085,21451j1KhjAiaYKflxBjr1,3CDoRporvSjdzTrm99a3gi
128086,05GSra7vTwr8o54Brzp2nA,1qgI7Ho1Ky0EbmK9JhWg5J
128087,0jnsk9HBra6NMjO2oANoPY,3Zff3EMJTNTYcu1FH3oH8y
128088,1lc8mnyGrCLtPhCoWjRxjM,6fXEqmGQEt6ONuqVmwrN46
128089,3GnXDBHZvRstGw7FhcsFn8,46YPQGXkvn7QooB0XJvkdb
128090,2hejA1Dkf8v8R0koF44FvW,5MRMYpdAWZawm3ivBeWvdK
128091,5as8A4G47Ohu9NSWs3Je8U,70B80Lwx2sxti0M1Ng9e8K
128092,47sfJLBodmgIFXtpY3fork,7CJiKj8TrQSms0WSCKbHm4
128093,3ocjm34azq21UtebolrtKj,4qn9aKmT3CaRVPWnlTQCwX
128094,0lfJrTVCYNYwajS1I6G96p,6QMABvTzixnxzsLYyhqRxI
128095,1GhMreb0vV09mNnCyrm9Ty,5EDztvTkyoKtK0ZdEdhOFx
128096,3HdW1zs4IHQSFa3gebmlGY,6MxyNXnnmwQwdW2PD0gXYO
