,id,name,followers,popularity,genres,chart_hits,top_chart,x,y,degree
36292,1xsQ2zLHCOGgc5bWaYTk0S,Nick Gaggero,517.0,37,[],,,-9186.25590464032,67.27710320570864,1
36293,0J626PVezyRujeAfXAssnH,Slum Sociable,23604.0,36,[],,,-18835.694024224995,2166.3812326012503,1
36294,0nh5cRtt03SU6LhzhVC5fv,Sublahshini,2633.0,35,[],,,-19857.01110753483,14700.594291668262,1
36295,45R5D1DlUbEW43Q1OHA3ft,Fann,165.0,24,[],,,-19881.059020965975,2190.5112740213035,1
36296,1lJbeTOXpYdyqGQJPOuzgp,Toshinori Yonekura,7875.0,24,['classic city pop'],,,-18326.482180287505,3099.415271746221,1
36297,5I6ni4YWY0WJUs6rFqufxT,The Main Squeeze,89125.0,42,['retro soul'],,,-19286.80152669883,5235.865440653797,1
36298,3gfV2LBMvIE9gjpvowt11B,Malibu,8388.0,31,"['deconstructed club', 'new isolationism']",,,-20399.07351714325,2412.065851608422,1
36299,3a185Ryw0UxPiGvB3mS2EJ,DJ LG,522.0,37,['funk mandelao'],,,-5002.7787384346275,8957.367730166441,3
36300,18AbIe8L4tBsqUrL7W7Ya7,James Wilson,469.0,33,[],,,-19473.919927610023,2780.09815511743,2
36301,1arpeXjzf6nmroE8PsxlxN,Natural Sounds,7633.0,45,"['environmental', 'sleep']",,,-23443.073967946108,17083.61698152879,1
36302,4S3JIryQM3mFVhXmQKjtma,Cortijo Y Su Combo,49442.0,37,"['latin jazz', 'puerto rican folk', 'salsa']",,,-16032.491369989244,-3176.074783329796,1
36303,6C81vSMobAZUiEdCytgolI,Michael Bleu,1106.0,25,"['finnish indie', 'finnish soul', 'suomi rock']",['fi (1)'],fi,-14317.080186499892,17170.695178636262,4
36304,4uFfVPj6D39RBhVjpY84Ji,Paije,129.0,26,[],,,-18866.254195385325,2728.211203982568,2
36305,0sOfQJh2Cgr8Uak5F6dO0F,Djeckman,323.0,30,[],,,-20228.19843089252,5108.619249899554,2
36306,274OSu1Uy1vanqdjPFSpIr,Sayfro,42.0,22,[],,,-18628.343084626045,4671.090256384492,1
36307,3Pi85h4xMLxui1v8ICQpw4,Nesbeth,6167.0,27,"['dancehall', 'modern reggae', 'riddim']",['cr (1)'],cr,-17085.770141850702,3068.0801268966425,3
36308,1iBlDun8km720fZgTpemNQ,Antoine Malye,3380.0,31,[],,,-19913.106310349376,4918.107012958489,1
36309,0R6GDPZ2Hrn2lF4svYJRkn,Thato Saul,18998.0,39,['south african hip hop'],,,-16557.49600148641,-2510.2812438701058,1
36310,5j4HeCoUlzhfWtjAfM1acR,Stromae,2568295.0,72,"['belgian pop', 'g-house']","['at (2)', 'be (29)', 'ca (4)', 'cy (1)', 'dk (3)', 'ec (1)', 'ee (1)', 'fi (1)', 'fr (30)', 'de (3)', 'gr (1)', 'hu (3)', 'it (4)', 'lv (2)', 'lt (1)', 'lu (15)', 'mx (1)', 'ma (10)', 'nl (19)', 'pa (1)', 'pl (3)', 'pt (1)', 'sa (2)', 'es (1)', 'se (1)', 'ch (17)', 'tr (1)', 'ae (1)']",fr,-18551.5893841715,4229.27060522272,9
36311,29My6ypNwcVp0mjpy3sX2E,Stephan Eicher,94617.0,46,"['chanson', 'french pop', 'french rock', 'swiss rock']",,,-21406.87875515377,1691.6576659105554,1
36312,06DFi3gbAAErstJENtIa5z,Tooma,157.0,25,[],,,-26937.033818384858,-5757.890451892328,1
36313,1fOzHIScKPXsUOugUL3KQ5,Kartina Dahari,1795.0,25,"['classic malaysian pop', 'keroncong']",,,-12651.372805456987,-20960.368405308775,1
36314,1klrOHkzxWvTmUOpGySO0i,NERAK,606.0,38,[],,,-25258.771388311885,2638.3014077395997,1
36315,2L5UXJY47wpYP74F45O5ds,Dialectrix,10042.0,28,"['australian hip hop', 'australian underground hip hop']",,,-21275.043939587293,5806.929174986779,1
36316,1I3wpGfguTwQmBLtqw2H7A,Herbert Vianna,167331.0,48,"['brazilian rock', 'mpb', 'nova mpb']",,,-14380.683813143012,2588.8429338045,2
36317,1KMM9YDwgBajYzIXR2qd4x,DJ Gordinho,61.0,33,[],,,-4860.267215885072,8049.190352518387,1
36318,5rQt28kugM2JTzkJtgNovi,Mik,16039.0,49,[],,,-17733.14689371879,7710.664020396376,2
36319,4LUGmBDuNtbBZp5naOMEnC,Pardeep Sran,645.0,32,[],,,-20200.041231382762,17685.949867248168,3
36320,6exBFuevXZvHrbP3oKtfWe,Mc Mika,44281.0,46,"['funk bh', 'funk mtg']",,,-4721.094845275319,8602.086050903516,14
36321,2ojY7fXJxZQhg8Rx5e8h9G,SadSvit,29551.0,49,"['ukrainian post-punk', 'ukrainian rock']",['ua (2)'],ua,-27083.381571249178,401.70653095373683,3
36322,1yDN7vHPBnAbYFpS25DTWV,Vlade Kay,8295.0,38,[],,,-19373.605849864387,4742.521101018337,2
36323,4cc7cII4mEQqKtczWKQVjJ,Talla 2XLC,24146.0,46,"['bubble trance', 'frankfurt electronic', 'german techno', 'trance', 'uplifting trance']",,,-20633.75801496417,2923.9231869250184,3
36324,1XwiLNR93MJwbV5Akl9lyQ,Soyneel,4798.0,31,[],,,-12744.389706055586,2927.259199497209,1
36325,5gWFbdcQOMRYz1cdCuBxWO,Illy,16788.0,40,"['nova mpb', 'nova musica carioca']",,,-10876.1891795429,6312.53879802184,3
36326,3UofBKITR8UvlPZK10adXi,Los Illusions,324.0,27,[],,,-13287.059041895687,3533.533822994646,1
36327,1MturlEnPcoybcsZbrdEPB,Meng Jia,26476.0,29,['chinese electropop'],,,-23829.141710406228,3363.0504463654074,1
36328,4ut2mlPoYH3bG04zLCn8Og,Alden Richards,79424.0,32,['opm'],['ph (3)'],ph,-20502.841225685937,21575.5415220644,3
36329,73c2MjCAFNyKYIs7nBlqG2,Marisela,1539543.0,66,"['latin pop', 'ranchera']",['ni (2)'],ni,-12564.35706309222,579.0410011004354,4
36330,56uvfLPkO79ftiwRlb4KDT,Charly Jordan,16145.0,30,[],,,-19761.358826443295,4683.282476456365,2
36331,5iwLVxdLzgm1cLrZunXzWR,AFSHEEN,5445.0,39,['la pop'],,,-18729.164833593328,3974.7659802515172,11
36332,1fPa3fXJDNiSCfF9U8uvaT,A-Star,18812.0,42,['ghanaian pop'],,,-17793.52767894245,1664.9380666653474,2
36333,53qjxZgyBJiyquXFBUTJU5,ADL,1453.0,32,['swedish hip hop'],['se (1)'],se,-17544.89978490665,3819.821240886854,5
36334,0i679laZVb4PH6lDTOb2bB,GaB,36.0,31,[],,,-20326.977839807707,23936.059654207133,1
36335,4QxHdQXtGwHUMaEPxPljuE,Capaz,29717.0,32,['spanish hip hop'],,,-13666.266789383195,1518.0018645559865,1
36336,39wUlmskWbXVwU5Ttw2cJL,Eliots,2721.0,29,"['latvian hip hop', 'latvian pop']",,,-24544.111154543043,3711.6751770410815,1
36337,4ArPQ1Opcksbbf3CPwEjWE,Emilee,91652.0,61,['social media pop'],,,-17834.24869196518,3851.781382702281,3
36338,29pyGwaBJu0EyziVZpiRWM,R10 O Pinta,4555.0,32,['funk 150 bpm'],,,-5506.639295953356,8086.884989414045,3
36339,2SbcWzAeIqhsmdyra9tW3z,Rowetta,1198.0,30,[],,,-20052.728155552246,3697.5682630597066,2
36340,3NBLbSjEKMjt7Z9GfelTMf,Marcioz,6319.0,29,['future bass'],,,-20923.958384558136,3636.758682309421,2
36341,719ZCUqy59oGckcB1MzVTx,The Company,21393.0,38,[],['ph (1)'],ph,-21630.787637920854,19161.741917009924,5
36342,0RhuWNLtoucVMRmsSkCgWl,Anton Ishutin,28602.0,43,['groove room'],,,-19001.455200945835,1638.6704672715462,1
36343,0DfkTmaYSHh3urEl71R9A0,Blazee,160.0,35,[],,,-20544.62192991317,13444.359266929156,2
36344,3Ols0qSo3Jy6JXsuzpFvIw,Copilul De Aur,89523.0,36,['manele'],,,-23366.733571337067,7619.42129728369,4
36345,7a99I3BHPvsv4aBVNqb4g4,Krawk,426317.0,52,"['brazilian hip hop', 'trap brasileiro']",,,-11537.311519465571,6017.777135962411,13
36346,5D10pAEJDqDAseh6iZj5Mj,Abhishek Talented,94.0,36,[],,,-19707.00289773428,18291.152738267807,2
36347,4etuCZVdP8yiNPn4xf0ie5,Julio Iglesias,2265994.0,68,['latin pop'],,,-18475.097638163315,5625.1566475075915,5
36348,0IgVFHpTug7gJIKUqsve0q,Esserpent,40159.0,29,['rap tunisien'],,,-23803.80163000208,1311.1175560904423,1
36349,73Lhk4XucX7BDRL82Zngs5,Urba y Rome,10086.0,46,"['perreo', 'reggaeton flow']","['cl (1)', 'py (1)', 'uy (1)']",cl,-14160.779844091903,3520.0869687607405,22
36350,56eilhzc5hGybqJR1HNeOA,Paifan,25794.0,23,"['greek hip hop', 'greek underground rap']",,,-22184.346105909593,14831.176047325771,1
36351,4hksJgKaus2VEhQO2Umee9,Sol7,74166.0,40,"['vietnamese hip hop', 'vietnamese melodic rap']",['vn (1)'],vn,-23452.738660596802,16393.821097247204,7
36352,3cys2ZaccwWLLoUGRqZjw6,Svabo,569.0,24,[],,,-23167.75571096092,2398.446541754226,1
36353,48gy2nmcZHvx95MlB6kc03,Airtunes,1196.0,21,['euphoric hardstyle'],,,-20149.21266229767,2885.00780063157,1
36354,2ozQcs5XxFaj5fvA02zhwo,LAYZ,6280.0,33,"['dubstep', 'gaming dubstep']",,,-19515.83291267846,2581.958624668176,1
36355,4ggPxt5YPNtQ1RgwKComXu,Alara Serena,895.0,20,[],,,-21530.27835061059,817.8636694231828,1
36356,3TRLbu1HiKgouyapoZE421,Paavo Berglund,1047.0,22,['orchestral performance'],,,-24042.62018469797,13676.083479912975,1
36357,1dWCpNKvuNDv2rE4gCVNwj,Endymion,36582.0,47,"['euphoric hardstyle', 'gabba', 'happy hardcore', 'hardcore techno', 'rawstyle', 'uptempo hardcore']",,,-18779.39228178155,3340.2879113340505,2
36358,5IzVaOvAEIPpFK8r3ajj7J,Ray Moon,2985.0,27,[],,,-18046.222241695086,2416.130382148596,1
36359,3WVgChZY3rEyeHd3aljzNl,John P. Kee,222028.0,45,['gospel'],,,-17568.153319422887,4270.889506387579,1
36360,4Ur4usWxScDdOa4MnRyto4,Rain Sounds Collection,289.0,36,"['environmental', 'sleep']",,,-22198.88064832951,16935.31374309073,1
36361,5SZUMeZ1O9tcgkSkkx1dFy,Viva La Panda,7372.0,55,"['deep house', 'tropical house']",,,-20652.13419032406,4188.997159032844,1
36362,1oB65aeaC4Cql0h6VvX0mm,J.O.Y,5824.0,40,[],,,-19671.14356822352,2272.7021189826514,2
36363,5EXIQQjCaCnRPJ68SxYURB,Shashi,2662.0,48,[],['in (1)'],in,-20060.614275566903,20437.391524274197,2
36364,3uxgz8rlF99VOs4Mq4AfgD,Zebraodzawsze,173.0,49,[],,,-27087.229284905912,-2541.8738188572743,1
36365,1wcleSLRiSdM4P0ugXdg3H,Space Wizard,9500.0,32,"['downtempo bass', 'dubstep']",,,-16872.17255722362,2943.9372953640423,1
36366,1oWMTa07veeLLYEX2qW3yi,Eric Biddines,2262.0,24,[],,,-19994.83393904122,1983.2072562624367,1
36367,1UhspKnJSXSz6I0pFtZhuy,Nushrratt Bharuccha,278.0,39,[],,,-19604.301379399087,16734.177855758702,1
36368,2wMHvKKOWjwp77Qghee5Th,Kroky Frantiska Janecka,320.0,43,[],,,-26302.464430523494,5130.567100781512,1
36369,2FckzIbgoJ36J6H9mBVDOP,Max Liese,1886.0,21,[],,,-18771.726327977594,4050.7523009726983,4
36370,1stAB5sEtU4AD3MQ0cYOtJ,Amber Woodhouse,211.0,21,[],,,-17562.377612095333,6014.676812072135,1
36371,3J8gnwzixjNXj5gM6a7h93,Eli Escobar,14679.0,33,['nu disco'],,,-18924.367778036863,4796.936488175789,2
36372,23xlCr6Espgfu0IQExvjU6,Amparanoia,71686.0,41,"['latin alternative', 'rumba']",,,-15041.15013919365,2142.4565197219695,1
36373,13rNe1uErXx4bz9OnRUKdI,Brian Landa,674.0,27,[],,,-11318.906399602603,-2484.5269462299566,1
36374,3xEKrMqS4pDGqGvxf7zwSY,So Dope,3532.0,25,[],,,-19285.274299097182,5354.689419066047,1
36375,2e1sXIH8toptMri6Xx2iW2,MaxRiven,14500.0,45,['klubowe'],,,-21269.813027069384,2230.021828746935,1
36376,3IvUxjCjRhFORKWJcMka5E,Nino Buonocore,4533.0,36,"['classic italian pop', 'italian lounge']",,,-20546.261233929625,7096.985786868101,1
36377,0zUt9PboFsELRcvO7UWarr,Seth Schwarz,8859.0,33,['german house'],,,-17554.375008682353,2576.875343812758,1
36378,21eiOIycysmwvv0hSl5XBS,Furia,1813.0,23,[],,,-20350.419464004037,3289.0986716574444,1
36379,0tG3OtnzCjdbL1ZVkDprlS,Big Mato,3198.0,52,[],,,-14274.204426977454,3705.126084590912,3
36380,0dtmnZBKsEGpSCpdcr3pRc,Casper Caan,1765.0,33,[],,,-18070.86699652987,4593.586343039664,1
36381,07VU01S53IQXG9yXvqRKeL,Fracus & Darwin,2965.0,26,['freeform hardcore'],,,-24230.741216122846,-192.0086859976575,1
36382,0KiYzTu5Ag1zzsKccOgA0c,Liner,11402.0,33,['pop virale italiano'],,,-15844.675554516096,3292.5105844923787,1
36383,3xyPlrktoDcbOmH75DWpCz,Stev Dive,427.0,25,[],,,-20638.889867321326,5143.506037889417,1
36384,0sJ3AmpElEzlg5WjOHQYBF,Cindy Blackman Santana,3711.0,28,['rock drums'],,,-16457.250617720776,5669.49564220769,1
36385,1LBgLwOU2NxKGlplJbQtnP,Bossvhino,201.0,20,[],,,-12228.157883287227,8679.748015157924,1
36386,5fIZHCg2de8322HZodBDWL,The Secret Sisters,76472.0,52,"['folk', 'indie folk', 'lilith', 'new americana', 'roots rock', 'singer-songwriter']",,,-13090.09217648526,4518.659768325165,2
36387,2nIAGKzAZOR0PsM6jsA9Jj,Jashua K,1123.0,29,[],,,-19478.867303013612,5339.45088657292,1
36388,1tikl40deDgJWS57GTKiVh,Dick,14327.0,40,"['vietnamese hip hop', 'vietnamese melodic rap']",,,-23847.809396304,17468.286729595446,3
36389,2SxLNXXcBhIYkH8EkSfJm5,Laurenz,6915.0,45,['german pop'],,,-20613.31217488645,1473.746687816874,1
36390,5wzNdMyo0h1mbRnAnGfuqI,Cyph4,709.0,36,[],,,-16323.881407566592,2842.311333450025,2
36391,1q5yTNpPItkDPjcpVgvDaE,Marcus Mollyhus,365.0,40,[],,,-18643.700340526695,3244.4552696033743,2
36392,5nhEjEsBxraFtoLAXlGmzd,Kliff,522.0,29,[],,,-21137.39810618318,4139.087662174791,3
36393,2tztZuy0hEXOKKOKrkg8Xp,Mikroboy,7238.0,20,"['german indie', 'german indie rock']",,,-18046.029208933473,1654.7019775399713,1
36394,4oFbU35Y1ezMvUlB6B5MTF,4na,13568.0,41,['jirai kei'],,,-14825.851494425866,2875.855083188,1
36395,0NqUWPyCBe5QU0GKyYT3f2,Total,908.0,25,['russian rock'],,,-25308.31492374674,1538.8781257661599,1
36396,4b1as8eUcEFOx7TIEnPVfH,Saful,1561.0,25,[],,,-26737.042144402156,-1002.8242552749562,1
36397,1CbopBMbfM0ned5OAsTkv4,Superfunk,11554.0,38,"['disco house', 'filter house', 'vocal house']",,,-20354.274377452228,3833.5031828385286,1
36398,1Bo45qshtGKXKzsTwxgtuz,Reeze,1383.0,21,[],,,9430.080261014276,8215.174497992346,1
36399,0IrhBAVH9jkoUmscrjnpEl,Enzo Barone,14654.0,34,['neomelodici'],,,-20318.552179391787,3859.3285806382637,1
36400,1EibrdGchIU1GIgiqJR25K,Melody Thornton,8394.0,34,['uk pop'],,,-19847.642686972107,3350.827037006427,2
36401,2tfiUsmHWz3xi3BSBpyz6A,Tierra,20139.0,32,['classic soul'],,,-20879.227287205485,4304.139419758438,1
36402,5vViCpDnSSDRHtSmFhrKfY,Rune Rudberg,16939.0,44,"['classic norwegian pop', 'danseband', 'norwegian pop']",,,-18842.313210384968,5478.979364007882,4
36403,20LsL3MYybl8cSivzp4z8D,Jose Guerrero,65.0,27,[],,,-18274.80680641696,3056.6072063195866,1
36404,0Zg9ZuI494uRe8eMGTbZLs,Jo Black,132998.0,40,"['afrikaans', 'south african pop']",,,-15934.382788380919,6845.3425828609725,1
36405,39Bu0mGAL7CJojNkEY38cw,Kam Michael,10712.0,43,"['emo rap', 'lo-fi chill', 'sad lo-fi', 'sad rap']",,,-17011.637793196838,3748.27045032599,1
36406,3z0IVhtuFvt9VYUZGT98PU,Jay R,149716.0,43,['opm'],,,-21082.560745023173,15495.452202591981,6
36407,1ysHnRqLx1sIFxUlahQftx,Kyson,30823.0,48,"['ambient idm', 'vapor soul']",,,-21575.407709441504,2413.8320525473296,1
36408,6MmRTVIPIe35OsFqWgRKQJ,Christophe,127349.0,50,"['chanson', 'french pop', 'vintage french electronic']",['fr (2)'],fr,-20933.81743131761,4958.542393061843,15
36409,0LaqqMcV4WF4y6aFTavQos,Blu,465.0,32,[],,,-22298.892898877053,4640.034242336914,1
36410,2xTj1n8s205yRTbMZFRwzt,Helena Zetova,357.0,31,[],,,-26754.06397763884,1196.0573345052867,1
36411,2EwvB83AS6sPvBzgvOZht6,Steven Ma,1719.0,20,['hong kong tv drama'],,,-26082.90658272805,950.9767099452989,2
36412,0YpNAyga3SuGeVQ1HDqnf2,OPB,5298.0,28,['nyc rap'],,,-20665.544924999445,2260.089834053993,1
36413,01Sn37xVyiy5UVIzfrUIeL,Indigo Kxd,371.0,30,[],,,-17579.996516975127,3587.490124151106,1
36414,1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,946932.0,61,"['celtic rock', 'dance pop', 'europop', 'neo mellow', 'new wave pop', 'pop rock']",,,-17233.300286251713,5607.968555270056,2
36415,2zD28cZO766exrIWQBDFEJ,Meaku,2230.0,24,['pop r&b'],,,-17116.760621264137,2910.1161073213957,1
36416,1SEeum6BnNKtz4caE1gnKe,Thebeatnarcos,25.0,22,[],,,-13596.721801885491,3470.109500253366,1
36417,3XFatrcJ1zXdwJXP3CrWle,Ice Billion Berg,24444.0,34,['miami hip hop'],,,-19548.77696326549,2486.9138417831196,1
36418,2IvPBSC4CgNLYC1GHEAxcN,Stevie Stone,186027.0,49,['rap rock'],,,-21334.653068157884,1402.8693422216036,2
36419,0gNUHGZrqFp3XAf4pUJ30M,DJ C15 DA ZO,2167.0,41,['funk mtg'],,,-3742.796387205534,9516.156892796229,1
36420,2IOpvH2PgctQl22fVwMcmI,Boevenbende,3462.0,24,[],,,-22914.981626330373,5647.394651890211,1
36421,0c2yelD6HE33WZYXbn8CEJ,Tito Torbellino,656461.0,60,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",,,-11868.711058077475,-1040.8651160076024,1
36422,55PeYSS1g71a1BZLeIr0Sd,Les Nubians,57705.0,34,['neo soul'],,,-21260.066531296216,5045.136183983484,1
36423,1NCrHXp9R3ogv8ezWWHFNs,Jean-Louis Aubert,214090.0,45,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",,,-20434.43309735076,5915.812636352798,1
36424,53EHeXzGs4HheTCTnwfPEr,SFR,1987.0,60,[],,,-20828.534465567638,2337.604101647767,3
36425,6yXmsGNyvtpXM6g8yupcrS,Kavita Raam,301.0,36,[],,,-20523.576990380298,19118.732771033043,1
36426,36rMMom7CLMH2rqV0PRp7e,Ash Howes,254.0,30,[],,,-17778.773955158747,4718.209795254318,5
36427,0eY5AjD9Qnz0L7QTTgfI4Z,Crissin,215.0,25,[],,,-13844.622603489945,2947.6851193227517,1
36428,0G5DSj9fx1DnjWSnYOrgue,Evo,951.0,28,[],,,-23092.68828498742,4009.5778162408815,1
36429,2JubMFXFD0c3Ofhx6SdSOy,Jim McCann,15766.0,32,"['celtic', 'irish folk']",,,-25157.250124631864,16474.781702384822,1
36430,3DoNXW0iKfMywQ1IiH3MC3,Budapest Philharmonic Orchestra,3694.0,31,"['hungarian classical performance', 'orchestra']",,,-24103.86406796592,13100.637909525383,1
36431,0QWCnpfvnorRJej06j0J7v,James Morrison,13672.0,24,"['australian jazz', 'jazz trumpet']",,,-21738.444048379875,9353.666585585695,1
36432,145mFGIlZXfYlGQTTWA9OS,Lost Girl,6288.0,34,[],,,-20103.258665523106,4997.877732249943,1
36433,4xhEhRE75hHgXMeNeeTTsx,Nino D'Angelo,160809.0,49,"['canzone napoletana', 'classic italian pop', 'italian adult pop']",,,-19563.39339699178,4025.9498362417976,1
36434,5FxshnB3eJ2YDn8xN8zDKq,Hannah Kerr,37080.0,44,"['anthem worship', 'ccm', 'christian pop']","['gb (1)', 'be (1)', 'dk (1)', 'ee (1)', 'hu (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'ch (1)']",gb,-15062.079146970309,3053.249932250432,2
36435,15T8AuT0gmxOfifQtbShQL,boneles_s,2574.0,31,['drift phonk'],,,-28452.019241916114,8414.768300414258,1
36436,17Qbf5cvGyCEWUcePjh9gu,Dominik Skowyra,94.0,32,[],,,-26911.2658599983,-2546.9689578737834,1
36437,2vOQkFQDXp4QV77pnlet6m,Classmatic,9119.0,41,[],,,-10005.226548860037,5414.108972565844,2
36438,1vs2vlQyZqBSVeD4ezeICI,Joseph Qas,300.0,39,[],,,-13663.977908962928,2451.8297878038156,1
36439,0HEDWdO3OuHqgc62PyxUFw,Nitesh Kadam,12.0,21,[],,,-20752.60034867909,18047.371785687257,1
36440,55UEjjjLkvSklEtxbOrF7N,Vic Spencer,5937.0,28,"['boom bap', 'drill', 'underground hip hop']",,,-19306.68206655235,4824.0055255862,1
36441,11vdlJvltqOuDewYOPbSQw,DJ Reeshav,3.0,22,[],,,-20132.00618837,19629.45846742159,1
36442,0qU7Gw29LX6fJK740BpeLF,Sara,4503.0,37,['super eurobeat'],,,-24419.1336417246,-640.6851660338741,1
36443,0KeGyOyqGem91ATZDq7NDK,Ferow,313.0,29,[],,,-16591.829737294804,1782.6257095454862,1
36444,24GbqXC3O6yyfHbEhRdepf,Jaxx Inc.,1679.0,31,[],,,-18913.836165335546,1971.4214828849208,2
36445,4OpuL1lyALJ9qGfY2Zuw02,Srinisha,2647.0,26,['telugu worship'],,,-20994.221137983077,18938.520810751023,1
36446,2A5MfDq59CDZg119HhLcT7,Helmut Muller-Bruhl,370.0,48,[],,,-26358.41685572911,15674.591737599068,1
36447,4DHgxqbCXu8XcCYmOQAVMY,TT,10.0,24,[],,,-22548.243244573547,882.4670956269356,1
36448,30IONe5gqXy6MXSNHVCCYP,Vion Konger,4615.0,43,['sky room'],,,-20045.79665746664,4108.371138316428,5
36449,6OEL2dR4ggFGWGhuQZAzy1,Eddy K,6685.0,33,['cubaton'],,,-15213.079084628684,4197.355014630411,2
36450,07klEuoeAcIFT4YY6tkcVJ,AW,12495.0,33,[],,,-20426.902561617244,2316.59767308386,1
36451,4RIyJvtcEKf6yo19XrkCjZ,Easy Sleep Music,4857.0,41,['sleep'],,,-23038.66790354451,16803.986709049852,1
36452,6uA4nj34J5froI6ILFpsNa,Knight One,1206.0,24,['gauze pop'],,,-19947.314358805248,4261.452030887341,1
36453,00YTqRClk82aMchQQpYMd5,Our Last Night,941379.0,64,"['metalcore', 'modern rock', 'screamo']",,,-19291.004017818937,8017.056024150226,1
36454,0tuUIxmkyJOzUoJO1kdAi4,Haile,131.0,30,[],,,-19529.923941704175,5659.494344426329,2
36455,4m69UKabjuuaoayREZud9h,Jun. K,47846.0,30,[],,,-22865.65566966304,3883.7274672768463,1
36456,3VRyUIIt2U4XmcIK5rZPBo,Pepe,577.0,35,[],,,-14231.336303388445,2526.941634491595,1
36457,5fUua1kfdZhAopUPazcdC5,Alto Linaje,12633.0,43,['corridos tumbados'],,,-12846.409205146874,687.688284876423,1
36458,7BrDifKsHSkkGMzpmXImEc,Dipali Somaiya,2363.0,23,"['bhajan', 'mantra']",,,-20009.747887003698,18040.620597833953,1
36459,2tDA2vvMMRpi5GZL0hzqqj,Alexcis,3378.0,37,[],,,-16769.589878090293,3609.2204871752347,4
36460,05XxXeBmy0Kge0WdgDfj05,Jon Santana,1626.0,27,[],,,-18273.93787998469,4363.286073721108,1
36461,5KNQvpxpsSUsL8Mon7SjYn,Karsh Kale,245743.0,40,"['indian fusion', 'indian indie', 'world fusion']",,,-19813.382169391996,11595.031017670743,5
36462,145RezaSLWGxp3SLnAcHPr,Earth,163003.0,53,"['czsk hip hop', 'czsk viral pop']","['cz (22)', 'sk (4)']",cz,-30585.56256991827,23003.394384017694,1
36463,2MLqI1Dq0cKf2m4H5utrZB,Dorian Popa,10.0,26,[],,,-21973.250563581343,6760.8213925257205,1
36464,0w6YVGViQHcgC3eyc8LxUv,GARZI,20616.0,45,"['emo rap', 'sad rap']",,,-18435.75096414658,1238.0884347215597,1
36465,3YH4FCGxk6GNSe4u3vfz3k,Entre Hojas,2381.0,21,"['paraguayan indie', 'paraguayan rock']",,,-12972.058744861859,2297.6464029234935,1
36466,2m8lZUuPm2BLQ2c8gtIAV6,UBUR,17905.0,32,"['dubstep', 'gaming dubstep']",,,-19711.470715865325,2134.3137716011197,1
36467,2KDJtRiuNSnTiyxYZnhhBN,Tino Acosta,1217.0,29,[],,,-11421.974666935259,-1712.0415344440462,1
36468,2ibsbvp3eHcQOgxZxVsk8x,David le Page,328.0,29,[],,,-25920.603813744863,16620.362717012078,1
36469,3z2brFWY7dOjDGsSJF7lZj,JSnake,7036.0,28,[],['hk (1)'],hk,-19350.82863282126,3427.431149705483,9
36470,0OEYE03fBF2VoTBxGuaUxL,Chri$tian Gate$,180636.0,63,"['pop rap', 'sad rap', 'viral rap']",,,-18988.270111395996,5064.595083441777,1
36471,72y6W9pGy97xTM44dwy3F6,BILLA JOE,9487.0,48,"['german hip hop', 'german trap']","['at (2)', 'de (3)', 'lu (1)', 'ch (2)']",de,-21728.038453993187,2375.755849515489,15
36472,4kz8Ax2USW4Xae9WSQHVec,Hunter,23693.0,38,['rap calme'],,,-20320.664854138733,4921.676583723044,2
36473,3du9AwhpnUmjJoC4qmXLL5,ROLLUPHILLS,10283.0,27,['channel pop'],,,-20136.78824854787,5589.544097921305,2
36474,3aOF7RsJI2dUGekgjR1qzp,La Pozze Latina,47861.0,37,"['chilean rock', 'latin funk']",,,-12405.529173285293,2501.594554036149,1
36475,38ghpVkkvBf5wugUg4HW4G,Peter Schreier,4667.0,40,"['classical performance', 'classical tenor']",,,-26698.796327091604,15439.515006342583,2
36476,4Vu5yPz9WkNKlA2JcusL2G,MC EMMM,132.0,21,[],,,-20912.770804728087,4216.755608298572,1
36477,1MYa5xk1CEtBxaNFXaOR3n,Maximo King,0.0,24,[],,,-11624.06047934485,2077.572043079569,1
36478,3ZA5bjFosTjcP6FFD6NdBJ,Ess2Mad,4458.0,51,[],,,25890.696556113176,-12899.428447526838,1
36479,0F70W7YtLopmlP8S1BsbJl,Sweet,127.0,35,[],,,-23763.120175554403,7279.951194755356,2
36480,1QeTjGvzNdgEbglFeedKWe,INHUMAN,42907.0,44,"['deathstep', 'dubstep']",,,-19809.56940300958,4581.627740217608,2
36481,6GGy7nQ4GbJ7s6u2W94hgY,Sam Alves,18200.0,30,['talentos brasileiros'],,,-14770.912006913883,4840.452854266344,1
36482,6TZ5t4kclsmGWHqb3mGyha,Cassandra Wilson,74968.0,43,"['contemporary vocal jazz', 'vocal jazz']",,,-19605.711366152267,3990.8854850230255,2
36483,4v5hQ0JtuFt8U7olXP4T2K,Wentz,117.0,27,[],,,-7751.29437909719,7728.9868638761955,1
36484,2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,895902.0,61,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']","['gb (2)', 'be (1)', 'gr (5)']",gr,-19478.041260666185,2623.4438613789935,2
